,0,1,2
0,-0.0043256481152822,-0.0060277475903059,0.0009032855212496305
1,-0.0198471382640601,-0.0135507098449816,0.0017378267846723805
2,-0.0037712774403553,-0.0014153505737018,0.0019621445973821983
3,0.025117021991575,-0.0007787210677262,0.005051870005087333
4,0.0003570634741787,0.017662704961333,0.005510440235525937
5,-0.0125780944743047,0.0637396926409884,0.005938753683069731
6,0.0275796542674853,0.036196691808345,0.006237766446710369
7,0.0343401887045763,0.0121148980836885,0.007810215405743226
8,-0.015666026660808,0.0392519301978217,0.009247106979528796
9,-0.0318558519466927,0.0648194096922967,0.01077776350569315
10,0.0275681054065638,0.0162763191928158,0.013688410984091681
11,0.0588551787158426,-0.0301855228753187,0.013836251172974823
12,-0.0305896383143639,0.0247172818866437,0.014349147740350121
13,-0.0501786491593104,0.0899118923511341,0.014665820972070809
14,0.0480302160954553,0.0040464782451856,0.017029842112618043
15,0.0769852365761473,-0.0549263505623206,0.017040718047802716
16,-0.0405602241032521,0.051058549207649,0.017747959061762075
17,-0.0879051623227487,0.1217369072870917,0.018173019276237823
18,0.0580441686530268,0.030364804302161,0.022017978886650247
19,0.1239323897499149,-0.10705747826498,0.0230075418456952
20,-0.060791050942027,-0.003334698449059,0.02323662670886173
21,-0.1810662917486518,0.1414647636706443,0.024614528029824556
22,0.0640818215121374,0.0138635481980327,0.024945629811443437
23,0.256557189610989,-0.1973301540479712,0.025210168791350074
24,-0.0531011338883818,-0.0580688269291868,0.025737775583115297
25,-0.3327854387319827,0.2655177450505827,0.026389331713351116
26,0.0280444764730603,0.0855274748096817,0.02786372412310567
27,0.4181412369047184,-0.3368102387802581,0.02960082874227188
28,0.0278217085713987,-0.1704900250847163,0.030288410155906775
29,-0.5384461385690766,0.3979993425971624,0.03129252790977377
30,-0.1654652471289258,0.2632051936502942,0.03160544282040556
31,0.6616560297680463,-0.4046914238538519,0.034109903709815814
32,0.3741543054870043,-0.4496403844191458,0.035107370827145656
33,-0.6711427696600116,0.471760334637415,0.035538472534346055
34,-0.5373953943124444,0.6566114929103285,0.037030265605016766
35,0.5200684202634988,-0.2471898778403168,0.03801823254250791
36,0.6897258225933537,-0.7686466183449284,0.039126111432281396
37,-0.1878948234600304,0.1741969944814594,0.039783298028444825
38,-0.8139286155025175,0.8041230584954521,0.04143613173271932
39,-0.2416109693718584,0.2883935298916426,0.04238788413854011
40,0.918506931416182,-0.5830678125998865,0.043270676442196176
41,0.60923942803658,-0.6884781343899634,0.0445096271486205
42,-0.6621964430564202,0.5141070646952175,0.046538486379183674
43,-0.7385810108602519,0.8862746858668281,0.04762076084981848
44,0.1941372850637995,-0.0600382703558421,0.04807782123741844
45,0.9100795572836934,-0.7950390767093244,0.053662906291589096
46,0.3368931944804715,-0.2391977371193791,0.05449815554216264
47,-0.9625633563811457,0.7595634349476561,0.055356313134363844
48,-0.753765149590148,0.8283861368745736,0.05579081250085316
49,0.4408537146074058,-0.2585719071217176,0.0581764023767114
50,0.8731882567232451,-0.9664082734360406,0.05862905888377212
51,0.17312658675118,-0.0359223814709046,0.059846315550850626
52,-0.9763106662781148,0.8298090246108997,0.0611974471035418
53,-0.6369847800184848,0.7019583727017551,0.06130068249878473
54,0.667644369724927,-0.3763140999660427,0.061345536024642766
55,0.7795693510060299,-0.9813908374788723,0.06184478322329312
56,-0.1181800023753869,0.1797913194374065,0.06722903999121377
57,-0.918589640383249,0.8776270734095009,0.06774622055039603
58,-0.4188361469900111,0.4109174048856894,0.06877784768384376
59,0.905569014377759,-0.5372469892258404,0.06958710851901795
60,0.7173933733776846,-0.8296924776763738,0.0697882801784182
61,-0.4534567942977474,0.4615643799826538,0.06981430295969493
62,-0.8088256179450745,0.9374838536909468,0.07017356786490447
63,-0.0878519931610432,0.1390369290660116,0.07208015736151685
64,0.984886614349747,-0.703269434455434,0.07319729852497836
65,0.5862237922979792,-0.557050291235906,0.0737869831214143
66,-0.7540499227102777,0.6566151622371281,0.07614516220153023
67,-0.7704653694195979,0.962102789232592,0.07679747022711503
68,0.2097307081208383,-0.0407451969482259,0.07681845397749132
69,0.9561554350878784,-0.8148713948701877,0.07687299375237977
70,0.385474575027797,-0.2283690987142714,0.07880236030946042
71,-0.954612053970286,0.8065212818243525,0.07899624779631742
72,-0.7735845309345186,0.9094502376693034,0.07923702594059778
73,0.3774824410121956,-0.2053287756721036,0.08020666233007856
74,0.8992730146093252,-0.9546701690695756,0.08067386142081667
75,0.2380233816057692,-0.1031071440076679,0.08177517820756608
76,-0.9872306994089348,0.8218800664699718,0.08249350308109338
77,-0.6995354494450714,0.7533003760972152,0.08443832642394788
78,0.5800431971868161,-0.3233877745318028,0.08568587472942246
79,0.8279356067300199,-0.9817846181139048,0.0887579854194529
80,0.0172418179900261,0.1131019031436235,0.08964247609873699
81,-0.9453466013747068,0.870682181326362,0.0909693392955635
82,-0.5254789396700691,0.5677182998686826,0.09113640612930685
83,0.795914409352416,-0.4331329689537902,0.09127072085677812
84,0.7384856541035203,-0.8814194067889876,0.09133379816877518
85,-0.3112336391435912,0.3461435112597342,0.09227959766336158
86,-0.8540922829627582,0.8863633221555806,0.09268519215816062
87,-0.2214132101068585,0.2221099731937092,0.0929786709066801
88,0.9914901126385992,-0.6736830216638156,0.09306714007783212
89,0.6618910695715176,-0.7103862118726466,0.09321247404534405
90,-0.6323160866725106,0.580052660675335,0.09366070118905723
91,-0.7941030626436417,0.9589013678854016,0.09448727914238408
92,0.0751810392894857,0.0118373280097821,0.09671126219202164
93,0.9697838889466962,-0.7771597135613778,0.09680321926902558
94,0.4775423852644424,-0.3776985488481375,0.09823818465324785
95,-0.8960211739585766,0.7302541701989316,0.09824991345203671
96,-0.7691450254276524,0.9206123781017266,0.09884595187690437
97,0.3430166898588617,-0.1756254981746026,0.09990807373006061
98,0.90744331455544,-0.92398130285922,0.10080451689462055
99,0.2620943672730837,-0.1262106605509773,0.10325322066597453
100,-0.9978827041596222,0.8064899977054999,0.10409193213346701
101,-0.7446574802127076,0.787315355441278,0.10499073930545522
102,0.5051258205677154,-0.315852582860873,0.10620186761913764
103,0.862162305569828,-1.007204428998837,0.10784968126068728
104,0.1225540473269729,0.0171423262121754,0.11251295769933845
105,-0.977624458401512,0.8605066495374908,0.11278826483098725
106,-0.6306697799662668,0.6811386658764952,0.11469252544690434
107,0.665926256185265,-0.387037039142389,0.11513785017643186
108,0.7692966551312922,-0.954195867973968,0.11645228109244143
109,-0.1468827086694564,0.2026131312831859,0.11680700716264036
110,-0.9064289524493124,0.8811978412084832,0.1170530991510319
111,-0.3977581170304678,0.3925292316376995,0.11823612873586631
112,0.9289896028455727,-0.5386840688734544,0.12038739416600164
113,0.718878057480363,-0.8203278193324282,0.12187917564913275
114,-0.4823185819137252,0.4696024918971422,0.12301675917649424
115,-0.8239852126340951,0.9586170842955084,0.12317964885450394
116,-0.0837240282494976,0.1267416368770242,0.1235937534812156
117,0.9834729934862724,-0.7159605541251017,0.12446060880994103
118,0.5731465809675831,-0.5557297903067162,0.12474018780936369
119,-0.7690904623524909,0.6491156106440654,0.12479644789430067
120,-0.7693701585493594,0.9343356358207208,0.1254884972364103
121,0.2380639932428663,-0.0796317591809068,0.12708614048989697
122,0.92663479884915,-0.8470091935487912,0.12838991014788892
123,0.3319375799319968,-0.212654911632187,0.129156396826558
124,-0.9726293485813708,0.7827745669250515,0.13388777438627453
125,-0.7539163917985231,0.7909131706719266,0.13420494747630474
126,0.4458877258815931,-0.2913897165513623,0.13479496387094703
127,0.8863549624835011,-0.9770584563135302,0.13524329595586326
128,0.1832874110615508,-0.0311373156482342,0.13599268999160763
129,-0.9954764455625892,0.812716942324533,0.13604334237850613
130,-0.664276924368837,0.6903976894938637,0.1362923350976436
131,0.6420965078598155,-0.3796139616444295,0.1377248457779756
132,0.7934089809154452,-0.97003393186667,0.13950519378682968
133,-0.0732262215902509,0.1654972673831586,0.1397301515397661
134,-0.9178592725184376,0.8711743183099213,0.14131404979592044
135,-0.4321363789797923,0.4607452367184253,0.1418672597402586
136,0.9048904417802932,-0.5131030095953067,0.14198647542526377
137,0.7187864387619171,-0.8577305694781389,0.1459478901815131
138,-0.4527632493405518,0.4520283654227828,0.14724767267198968
139,-0.822291660788891,0.9344579525650532,0.14800405635003122
140,-0.0885374785373923,0.117987338422736,0.14937619465672114
141,0.9818520546563724,-0.7466265685187521,0.14977640928588787
142,0.5887365890311305,-0.5689385192243951,0.14994138962166215
143,-0.7393109865244137,0.6494258639790838,0.15060652815522568
144,-0.7771003706944858,0.9538655193144044,0.15280763544988518
145,0.1822546385706279,-0.0627276013634746,0.1536665427726126
146,0.9452816717894262,-0.8307979789192561,0.15411716937731978
147,0.3969672323998954,-0.2738009334375589,0.15427777765800355
148,-0.9466126672312656,0.7668769367252825,0.1548694156544791
149,-0.7741673442819669,0.8802126337982237,0.15570077014486672
150,0.3806507289780981,-0.219256629788726,0.1557625765734173
151,0.9106707006548984,-0.9573254517970452,0.15578561895406717
152,0.2576586491536458,-0.102710750261516,0.1580597336011924
153,-0.9922526541033412,0.8380827093943723,0.15851485058039905
154,-0.725176004862973,0.767309695208515,0.16090979579308917
155,0.5220627690130175,-0.3206488993506353,0.16098786131341913
156,0.8480666631637052,-0.9858797082643304,0.16121821329251806
157,0.0973077778946555,0.041302035565862,0.16174119463151948
158,-0.973961882187713,0.8330711974149544,0.16217087308585842
159,-0.6170821413015845,0.6241267143550733,0.16284904601703887
160,0.705517759240655,-0.4172811540424245,0.16390990010976536
161,0.7670292169760313,-0.9436210779229738,0.1640043891105587
162,-0.1808056988273859,0.2373030489698186,0.1649889392381687
163,-0.8938226371727094,0.8625826486313939,0.16510812737192027
164,-0.3393964134207822,0.3438706690623812,0.16548322833961315
165,0.9585177365525128,-0.5839132414088254,0.16607708859341797
166,0.7007012940452775,-0.7985216724944227,0.16648113180479807
167,-0.5490875294802304,0.5134802496093231,0.16822325458257026
168,-0.8116458613677631,0.961595947617859,0.16992866211855884
169,0.0091147712088634,0.0752016817398951,0.17230932469765314
170,1.0102394175610443,-0.7453497056610422,0.17307226036346834
171,0.532923277758987,-0.4444580292338033,0.17408251105366568
172,-0.8610054657057794,0.7120474964805071,0.17763229007560877
173,-0.8002868937614976,0.94854635374386,0.17771658391625766
174,0.2432306332206009,-0.1241888789045084,0.1780658862557184
175,0.948548015683092,-0.8983081858181499,0.1795001688986303
176,0.3754516048528981,-0.2416249630768526,0.1808393999158191
177,-0.9618160339487236,0.7999919944073983,0.1810416715209251
178,-0.7660502281848404,0.8759273463804749,0.18477457483728732
179,0.4043865681792026,-0.2170737487076595,0.18518200130214535
180,0.8993894312338225,-0.9361243728350588,0.18621159518672326
181,0.2196191026900876,-0.0697749824559607,0.18630351666635603
182,-0.984558118751192,0.8474087568754035,0.18839952278280425
183,-0.6745295030003543,0.7557576595461698,0.19026050892333246
184,0.5877614726883019,-0.3321947047622998,0.19085000416415399
185,0.7976276513465547,-0.9634456124310729,0.191173764997013
186,-0.030385847876919,0.1189658104646262,0.191202197017449
187,-0.9330082771168436,0.8500074774548069,0.19157101348646732
188,-0.4989111001541153,0.497622465492506,0.19288070275794833
189,0.8330903824579001,-0.5013211207710503,0.19404254918460295
190,0.7479018385827774,-0.9083356061927016,0.1945745242572069
191,-0.3152263716987627,0.3758113788626603,0.19753989376610714
192,-0.8312299459903048,0.9108856012998364,0.1978721585848523
193,-0.1873079535989491,0.2452738360492433,0.19840674774889933
194,1.0005613634421364,-0.6073476408721654,0.1992281464241792
195,0.6369863515339053,-0.6327802155065846,0.19967283393019697
196,-0.7058350104475067,0.6141617851998078,0.19996658590792427
197,-0.7981396749751204,0.9594389361666728,0.2001706815505686
198,0.1448630890387147,-0.0341176507130916,0.20237230493598024
199,0.9659535226992366,-0.8095381006928606,0.20335662406959776
200,0.4380683097572871,-0.3029481867196796,0.2047813619358524
201,-0.9251321973797972,0.7764702226044439,0.2048776928975975
202,-0.772397952413025,0.903725442328324,0.2063730118576239
203,0.3495899542619636,-0.1794437744859671,0.20841401420210837
204,0.9193166581327544,-0.9221415575321528,0.20991999008691997
205,0.2537598662714455,-0.123009992072741,0.2107106425777696
